,content,sentiment
5242,@lindseylouwho_ be nice if the Texans could hold onto the ball to give fuller and Hopkins a chance!!! #awful #TNF,fear
5243,"As much as I want a normal little life.. It wouldn't suit me, I'd get restless, I need to just do what I want at all times to be happy ðŸ˜Š",fear
5244,Huns are like a box of coffee revels #horrible,fear
5245,A shy failure is nobler than an immodest success.,fear
5246,@mr_HAAAAN wow inadvertently horrible puns is definitely my thing,fear
5247,I really wanna go to fright fest ðŸ˜©,fear
5248,This has #turned out #better then I expected admitting you tried to #intimidate ðŸ˜‚ðŸ˜‚ #cantstoplaughing I really can't and it's in #spokeword,fear
5249,#aliens #zombie #gore #slash #ghost #sith #horror I love it all. ðŸ”ª,fear
5250,Just want to be a dad so i can play kick the baby with my little one #southpark #mellogang #ghastly #edm #plur #dad #djlife #dj #producer,fear
5251,"O you who have believed, fear Allah and believe in His Messenger; He will [then] give you a double portion of His mercy...' (Quran 57:28)",fear
5252,Drop every fear...,fear
5253,"@RealMichaelKay Annoys me to about the Ortiz tribute too, how would the Oriole fans and organization feel if Yanks did that to them? ",fear
5254,That free kick from Rooney was awful,fear
5255,today has been terrible but tonight will end better because I get to see Malik â¤ï¸,fear
5256,"Wazza blocks Carrick's shot and then misses a sitter that Memphis, who was ready beside him, surely wouldve buried. Good start lol #MUFC",fear
5257,Howl at the moon with @HorrorSociety at @FatCatChicago next Wednesday the 28th for a FREE double feature of SILVER BULLET and CURSED #horror,fear
5258,ACT 4 #anxiety &amp; #depression group. @livingwellihc beginning Mon October 17 for 6 weeks. Contact me to register now! #mindfulness #Halifax,fear
5259,Shoutout to @VZWSupport for ruining my iPhone 7 order!! ,fear
5260,Confiaejce comes not from always being right but from not fearing to be wrong.-Peter T. Mcintyre,fear
5261,"Wee cunts playing chappy in my street, got my shoes on so I can chase and scare the fuck out of them",fear
5262,Unruly kids at 8am in the morning #nothanks ripping the flower beds up by the roots while their parents watch ,fear
5263,"Anytime @perezed gets near a mic, someone needs to smack him w a bat. @BBTN  #marblesinmouth",fear
5264,@LmRyle @tomcolicchio @realDonaldTrump @HillaryClinton @ajjaffe I understand your concerns but look at her foundation contributions ,fear
5265,@AOLUK @JamesHayr @TheDrum Anychance of addressing the communication I sent to you yesterday??? I still haven't had any contact ,fear
5266,@KateyKeegan now I'm really excited for November! Hope they're not all horrid chavs though ðŸ˜…,fear
5267,Omg he kissed herðŸ™ˆ #shy #w,fear
5268,"@falklands_utd @mauriciomacri \nbecause distrust in life , Argentina has a lot of heart and this President is worth every vote.",fear
5269,"@Just_Alasia I agree. Btw, have u seen Ep22, Granger, O?  That was the episode when I knew Anna was coming back, the conversation at start.",fear
5270,#Trends thread;'P)..it was in my #drafts&amp;now #posted 2 mins after my #birthday..so #close:'O!:''/...but anyway it #really was the #start of,fear
5271,Look at this #massiah of #youngleader\n#Pakistan #massiah of ,fear
5272,You make me breathless.,fear
5273,To com sede de milk shake,fear
5274,Halloween party coming soon! #turnt #ruinT #lit #firesauce #hotsauce #mildsauce #getsauced #champagnedreams #scary #haunt #kittens,fear
5275,@Mickeyplyler @QualkTalk the refs are in GT's favor tonight. #terrible,fear
5276,@Rocks_n_Ropes Can't believe how rude your cashier was today when I was returning an item!  Your customer service is slacking. #terrible,fear
5277,@Wild_Lucario_ *chuckles* did I scare you?,fear
5278,@GreensACT @ShaneRattenbury @carolinelec what about #publictransport to &amp; from #CanberraAirport. Most cities have. Mr Barr very #coy on.,fear
5279,@eugenelaverty @WorldSBK all the best Moto GP is loosing a very talented rider ,fear
5280,@BBHOH #terrible Paul so deserved that win!!! #movie #ChildrenOfMen.\n\n#cages  #refugees,fear
5281,@LFC What an awful team,fear
5282,@TiganVarcolac &lt; feel this precious pleasure. 'Harder..' He whispered almost breathless and his index finger stroked along his waistband &gt;,fear
5283,@WunderlistHelp are you guys still down? When can we go up? ,fear
5284,I remember when Rooney wanted to leave United and the fans threaten to kill the man and bare junk... wanna regretting that now? ðŸ˜‚ðŸ˜‚,fear
5285,"Walk right through them! See way past them, and don't even hesitate running them over.",fear
5286,Check out @VovimPrgel - From Scotland #gamer #YouTuber #vlogger #designer #animator #artist. TY for following The Wake  #horrorfilm,fear
5287,#smackdev #ptp #start word,fear
5288,never afraid to start over,fear
5289,@Netflix_ME penny dreadful season 3?,fear
5290,STAY JADED everyone is ,fear
5291,oh yay old scientist builds himself a robot assistant and makes it look like a hot naked woman nothing alarming here,fear
5292,No red card for Gordon there? The ref must be a Celtic fan as that was a shocking challenge.,fear
5293,"@humeraslam @MehrTarar @sherryrehman , yes, already he spoke so many lies with timid body language. Baluchistan could have been his own trap",fear
5294,@BBCTomEnglish @TimesSport And the dreadful Franglaise.,fear
5295,@smb_ryan @Kamper10 I couldn't care less about #GOTHAM. I haven't watched it since the mid point of season 1. ,fear
5296,They used to laugh at her coz she couldn't afford a junky now they stare in awe while she is winning.,fear
5297,@AlanAlanconway Same it's good but not great.Don't Breathe is the horror film of the month for me. My Fav horror film of the year (so far),fear
5298,@SportsTraderIT Madrid is playing awful and no modric but 90 minutes in BernabÃ©u stadium are so so long. Viallreal never won there,fear
5299,@97_aleix having a terrific game and not at all fazed #MCFC,fear
5300,@corruptmelon now im feeling the ,fear
5301,No we didn't just bully our professor to move the Chem quiz to Monday ðŸ˜‚,fear
5302,@OC_Transpo some weeks there are no problems but this week is unbelievable -- are you guys even running regular 12 buses?  #solate,fear
5303,#terror @sjdonghaev i love you,fear
5304,"@SalmonDelicious @bigdickkishibae I lost it at 18. Like, really not a big deal. Don't worry about trivial shit like that.",fear
5305,Going to get myself a copy of @StephenKing's CUJO for an upcoming project that I can't talk about just yet.  #amwriting,fear
5306,"Regardless of your age or station in life, it all comes down to one simple truth: you just have to #start. - Jon Acuff #inspiring #quote",fear
5307,@STLouis_RamsFan their whole team is limited when they're on the field. ,fear
5308,It was an #amazing #start to the first #fall  day. Will it be an #Indiansummer,fear
5309,Oh I get i see it's #TexasTech playing tonight not the #Texans #TNF #texansarebad ,fear
5310,This maybe a new start but it will always be align with the end. #start #forward,fear
5311,"Don't let fear hold you back from being who you want to be. Use it's power to push you towards your goals. No more fear, just action. #fear",fear
5312,"@astockeyWTAE @SonniAbatta she is terrific at her job, where is she headed-- I missed that?",fear
5313,@JasonBHampton it's Bowers. I went and drove it for a while this evening ,fear
5314,@RockSolidShow @Pat_Francis #revolting cocks if you think I'm sexy!,fear
5315,"How is that in 2016, a 757 airplane does not have WiFi...ridiculous. #AmericanAirlines #americanairlinessucks #AATeam ",fear
5316,Watched tna for the first time in a long time what the hell happened to the #hardyboys #impactonpop #wwe ,fear
5317,"My interview went well today, I can't wait to find out what happens.  #excited #interview #jobinterview",fear
5318,Fewer and fewer good horror offerings from Hollywood every year. Or have I just gotten too old for this shit?,fear
5319,I delete numbers so quick with no hesitation,fear
5320,@1NatalieMaines Can you imagine being the person who has to spray tan him? ,fear
5321,"After Nawaz Sharif's speech on terrorism, Kejriwal is expected to talk on Governance.",fear
5322,"â€œ Less sugar, more fruit.\n Less soda, more water.\n Less worry, more sleep.\n LESS WORDS, MORE ACTION.â€",fear
5323,"Don't let fear hold you back from being who you want to be. Use it's power to push you towards your goals. No more fear, just action. ",fear
5324,induction day tomorrow for pizza express ,fear
5325,Lady gaga fucking followed i have been waiting for this day for ages it fucking happened im shaking thank you so much @ladygaga â¤ï¸,fear
5326,@STLouis_RamsFan their whole team is limited when they're on the field.  #terrible,fear
5327,@siomo @NEWSTALK1010 20 says he gets reelected..... #be ,fear
5328,"@cstonehoops Gonzaga not listed in the article but at 65/1 they have tremendous value, they are top10 team for sure, got everything you want",fear
5329,wonder if at any point #BobMarley ever actually became #afraid of just how #high he'd gotten. :o #420,fear
5330,new tires &amp; an alarm system on my car. fwm now!,fear
5331,Good Morning!!!\n\n #leadership #healthcareIT #socialmedia #connector #ceo #writer #AI #EQ #security #bigdata #Growthhacking #tech ,fear
5332,Unbelievable from McDavid and Matthews. Lundqvist can do nothing but shake his head #WCH2016,fear
5333,@CSTrey4 thanks brotein shake ðŸ˜ˆðŸ˜ˆðŸ˜ˆ,fear
5334,".@SimonNRicketts if you don't know what a patronus is, I don't think we should have to tell you ",fear
5335,"Hopefully I'll get this Best Buy job, and officaly #start my #streaming #career , working towards doing something I love #1DayAtaTime",fear
5336,Everything youâ€™ve ever wanted is on the other side of fear. â€“George Addair #ThursdayThoughts #yourpushfactor #fear #life #quote,fear
5337,"If you truly want more of God in your life, it requires letting go of some of the old things, to allow new things to flourish. #stop #start",fear
5338,"@darwinwatersons @pennyfitzger31 @gumballwatter15 ok but why tomorrow a horrible day, my day was great!",fear
5339,@madihayousufzai Please DM your concern,fear
5340,It's better to be wetter than it is to be dry' jesus christ Val don't be shy hen ðŸ˜‚ðŸ˜‚ #GBBO,fear
5341,"$8 million in box office doesnt do this movie justice. Political or not, #SnowdenMovie is a terrific thriller and love story. @Snowden",fear
5342,Thoroughly enjoying AHS tonight. #ahs #horror #americanhorrorstory,fear
5343,@jessespector @nasboat old rich white religious guy supports republicans. Not shocking at all.,fear
5344,Swear all of my guy friends are scaredy cats. You don't do horror movies. You don't do haunted houses. Wtf do you do then?,fear
5345,@ntfc watched the cobblers loads this season how is gorre a pro footballler terrible,fear
5346,"Everywhere I go, the air I breathe in tastes like home.' - @The_Currys #restless",fear
5347,Everything youâ€™ve ever wanted is on the other side of fear. â€“George Addair #ThursdayThoughts #yourpushfactor  #life #quote,fear
5348,Ramos with his ground shaking headers..ðŸ˜,fear
5349,"@OnyxFlare25 She chuckles, shaking her head. 'No...I just have a really vivid imagination, I guess. It happens when you meet someone&gt;",fear
5350,How in the world did Nicole beat Paul?!?! #terrible #bb18 #BBFinale What was the jury thinking?? ðŸ˜³ðŸ˜³ðŸ˜³,fear
